,movie_id,movie_title,release_date,unknown,action,adventure,animation,childrens,comedy,crime,documentary,drama,fantasy,film_noir,horror,musical,mystery,romance,sci_fi,thriller,war,western,overview
1384,1385,Roseanna's Grave (For Roseanna) (1997),1997-06-20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Roseanna is dying of a heart condition, and all she wants is to be buried next to her daughter, in a cemetery that is getting full fast. The cemetery can't expand because Capestro, the man who owns the land next to the cemetery, won't sell. While Marcello is doing good deeds to make sure no one dies, Roseanna thinks of Marcello's future.—Robert Krzanowski <stonedpsycho@hotmail.com>"
1385,1386,Tetsuo II: Body Hammer (1992),1997-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"When metal-worshipping fanatics abduct his son, a father unleashes his dormant destructive power, as his naked rage transforms the once-feeble flesh into a grisly symbiosis of metal and tissue. Who dares to defy the ultimate body-hammer?"
1386,1387,Fall (1997),1997-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cab driver Michael and supermodel Sarah fall in love while her gorgeous husband Phillippe is in Madrid for two months.
1387,1388,Gabbeh (1996),1997-06-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,When an old couple washes their gabbeh - a type of Persian rug - a young woman magically appears and tells them her life story.
1388,1389,Mondo (1996),1997-06-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In 1933 Texas, a schoolteacher and aspiring writer meets a pulp fiction writer, and a relationship soon develops between the two, but it is doomed by his slavishly devotion to his ailing mother and insistence on his freedom."
1389,1390,"Innocent Sleep, The (1995)",1997-06-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"The young, bright, and decent London tramp Alan Terry (Rupert Graves) accidentally witnesses a mob execution. He gets away, but leaves enough evidence for them to come looking for him amongst the homeless, and most violently: his older best friend is killed by arson. It turns out that Matheson (Sir Michael Gambon), the police Detective Inspector in charge of the murder investigation, is in cahoots with mob boss Adolfo Cavani (Franco Nero), and actually on Alan's trace, with the firm intent to eliminate him. The only one who may actually help Alan is a female reporter.—KGF Vissers"
1390,1391,For Ever Mozart (1996),1997-07-04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Jean-Luc Godard's densely packed rumination on the need to create order and beauty in a world ruled by chaos is divided into four distinct but tangentially related stories, including the attempts by a young group of idealists to stage a play in war-torn Sarajevo and an elderly director's efforts to complete his film.—Anonymous"
1391,1392,"Locusts, The (1997)",1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"A drifter enters a small town looking for employment. While working at the local cattle ranch, he meets and falls in love with the beautiful Kitty and becomes involved in a deadly yet erotic love triangle."
1392,1393,Stag (1997),1997-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"A group of men are having a bachelor party. But when misfortune befalls one of the strippers at the stag, a convoluted scheme is hatched by the party-goers to avoid blame."
1393,1394,Swept from the Sea (1997),1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"The story of Russian emigrant Yanko Goorall and servant Amy Foster in the end of nineteenth century. When Yanko enters a farm, sick and hungry after a shipwreck, everyone is afraid of him, except for Amy."
1394,1395,Hurricane Streets (1998),1998-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A teenage petty criminal dreams of escaping his increasingly unlawful lifestyle when he meets a sweet girl who hopes to one day travel to Alaska.
1395,1396,Stonewall (1995),1996-07-26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A group of homosexual people try to live with dignity and self-respect while events build to the opening battle in the major gay rights movement.
1396,1397,Of Human Bondage (1934),1934-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A young man finds himself attracted to a cold and unfeeling waitress who may ultimately destroy them both.
1397,1398,Anna (1996),1996-11-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Anna, a woman living in Paris, whose dreams of her Venetian counterpart, a secretive young woman who lives in a fine palace with her brother and an enigmatic older man, become frighteningly real."
1398,1399,Stranger in the House (1997),1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"A botched diamond burglary and a dead publishing company executive set off a string of murders and betrayal in this suspensful, nonstop thriller!"
1399,1400,Picture Bride (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Riyo marries a man more than twice her age. She is devastated and labors in the sugar cane field. At the end she is able to love her husband.
1400,1401,M. Butterfly (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks."
1401,1402,"Ciao, Professore! (1993)",1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A teacher must deal with the underworld of Naples and his students' family problems.
1402,1403,Caro Diario (Dear Diary) (1994),1994-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"A journey from the first to the last day of school in a fifth grade of elementary school, told through the emotions and words reported in a diary. What does it mean to grow up for a child? What does the future hold for them? What will they have to endure? Wouldn't it be better not to grow up at all? And, above all, are we sure that even the teacher does not think just like them? CARO DIARIO is a particular short film, at least from certain ""points of view"". The narrative is aloof, the references waver, yet everything falls within the absolute precision and inexorability of the passing of time. The weather. You can't stop time from flowing, but you can't stop a child from asking questions either. For this reason the teacher will help them to complete their path, without realizing that, in reality, they will be the ones to help her to complete another - more important: remembering."
1403,1404,Withnail and I (1987),1987-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"In 1969, two substance-abusing, unemployed actors retreat to the countryside for a holiday that proves disastrous."
1404,1405,Boy's Life 2 (1997),1997-03-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Compilation of four short films about homoerotic situations involving young men. Tom DeCerchio directed ""Nunzio's Second Cousin"", telling the story of a gay cop who forces a gay-basher to come to his house and have dinner with his family. In ""Alkali, Iowa"", by Mark Christopher, a young gay man finds out some of his father's past secrets. And ""Must Be the Music"", by Nickolas Perry, follows four teenagers looking for love in nightclubs.—lukejoplin@infolink.com.br"
1405,1406,When Night Is Falling (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"An uptight and conservative woman, working on tenure as a literacy professor at a large urban university, finds herself strangely attracted to a free-spirited, liberal woman who works at a local carnival that comes to town."
1406,1407,"Specialist, The (1994)",1994-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A woman entices a bomb expert she's involved with into destroying the mafia that killed her family.
1407,1408,Gordy (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.
1408,1409,"Swan Princess, The (1994)",1994-01-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A power-hungry sorcerer curses a princess to live as a swan by day in this tale of everlasting love.
1409,1410,Harlem (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"A drug dealer tries to get out of the life and start anew with his girlfriend, but the transition is tragically difficult."
1410,1411,Barbarella (1968),1968-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"In the 41st century, an astronaut partakes in sexy misadventures while seeking to stop an evil scientist who threatens to bring evil back into the galaxy."
1411,1412,Land Before Time III: The Time of the Great Giving (1995) (V),1995-01-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"When a sudden shortage of water threatens all life in the great valley, The gang of young dinosaur must cooperate with a group of bullies to make a risky journey outside the valley and find the cause."
1412,1413,Street Fighter (1994),1994-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Col. Guile and various other martial arts heroes fight against the tyranny of Dictator M. Bison and his cohorts.
1413,1414,Coldblooded (1995),1995-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A bookie is promoted to Hitman and seemingly excels at his new found job.
1414,1415,"Next Karate Kid, The (1994)",1994-01-01,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mr. Miyagi is back and he takes a new pupil under his wing: a troubled adolescent girl.
1415,1416,No Escape (1994),1994-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A soldier convicted for murdering his commanding officer is dumped and left to die on a prison island inhabited by two camps of convicts.
1416,1417,"Turning, The (1992)",1997-05-02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A white supremacist returns to his hometown for the first time in years to try and save his parents' relationship.
1417,1418,"Joy Luck Club, The (1993)",1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,The life histories of four East Asian women and their daughters reflect and guide each other.
1418,1419,Highlander III: The Sorcerer (1994),1994-01-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Deceived that he had won the Prize, Connor MacLeod awakens from a peaceful life when an entombed immortal magician comes seeking the Highlander."
1419,1420,Gilligan's Island: The Movie (1998),1997-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The Castaways finally get permanently rescued and they turn their island home into an exclusive resort.
1420,1421,My Crazy Life (Mi vida loca) (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Mousie and Sad Girl are childhood best friends in a contemporary Los Angeles poor Hispanic neighborhood. But when Sad Girl becomes pregnant by Mousie's boyfriend, a drug dealer named Ernesto, the two become bitter enemies. While their dispute escalates towards violence, the violence of the world around them soon also impacts their lives."
1421,1422,Suture (1993),1993-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"After his brother tries to kill him, a man survives only to find himself in another man's body."
1422,1423,"Walking Dead, The (1995)",1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Sheriff Deputy Rick Grimes wakes up from a coma to learn the world is in ruins and must lead a group of survivors to stay alive.
1423,1424,I Like It Like That (1994),1994-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"Lisette and husband Chino face marital difficulties. She is fed up with the kids, while he has job troubles. His mother Rosaria hates Lisette and the neighborhood tramp has designs on Chino. Things get even worse when Chino goes to jail and Lisette gets a good job uptown. Can this marriage be saved?—Reid Gagle"
1424,1425,I'll Do Anything (1994),1994-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"An aspiring actor's life gets upended when his ex-wife dumps their bossy, wild little daughter into his custody."
1425,1426,Grace of My Heart (1996),1996-09-13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Edna wins a recording contract singing her own song at a competition in 1958. After trying to make it as a singer/songwriter for 11 months in NYC, she has success writing songs for others at the Brill Building."
1426,1427,Drunks (1995),1996-11-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,The lives of Jim and other alcoholics in and outside an AA meeting.
1427,1428,SubUrbia (1997),1997-02-07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"When household tensions and a sense of worthlessness overcome Evan, he finds escape when he clings with the orphans of a throw-away society."
1428,1429,Sliding Doors (1998),1998-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"A London woman's love life and career both hinge, unknown to her, on whether or not she catches a train. We see it both ways, in parallel."
1429,1430,Ill Gotten Gains (1997),1997-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"WEST AFRICA 1869 - Slave trade is illegal. There is a revolt on a slave ship - twenty four men fight for their lives. Out-gunned, the revolt fails but a second uprising is planned."
1430,1431,Legal Deceit (1997),1997-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Sydney Banks learns the hard way that being driven and educated is not the path to success. With the help of Todd Hunter her career takes off. Sydney gets pulled into corporate blackmail and murder. With the help of boyfriend Derek, she begins her own deception.—Anonymous"
1431,1432,"Mighty, The (1998)",1998-10-09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Two young boys, both social outcasts in their small town, form an unlikely friendship."
1432,1433,Men of Means (1998),1997-01-01,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In a world where two men in close proximity will eventually draw guns, Rico ""BULLET"" Burke finds himself at a crossroads. Having long ago ruined his brilliant collegiate football career through his own folly, Rico must now decide whether to continue in complacent servitude as the collection muscle for a vicious Brooklyn mobster, or to put behind him the vagaries of his youth and look for that window of opportunity that will provide a better life for him and his wholly dependant brother Joey.—Anonymous"
1433,1434,Shooting Fish (1997),1998-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Two con artists' plan to steal enough for a house are twisted when a pretty girl enters the picture.
1434,1435,"Steal Big, Steal Little (1995)",1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate to Ruben it starts a battle between brothers that soon leads to madness, mayhem, and even attempted murder. On Ruben's side is Lou Perilli an ex-Chicago cop and used car dealer who knows the law - and how to get around it. On Robby's side is ruthless businessman Reed Tyler, who is out to turn a swift profit on Mona's property. Walking a shifty line between them is Eddie Agopian, the family lawyer, who doesn't care which side wins as long as he's on the winner's side. But whether they're stealing big or stealing little, they're all stealing in this hilarious comedy about greed, power... and brotherly love.—Anonymous"
1435,1436,Mr. Jones (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"After being arrested during a manic episode, a man who suffers from bipolar disorder is treated by a psychiatrist who begins to develop romantic feelings towards him."
1436,1437,House Party 3 (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kid, after a lifetime 'playing the field', is about to get married. 'Play' plans to throw the best bachelor party ever - until 'Kid's' three wise-crackin' nephews come to town, intent on showing them what parties are all about."
1437,1438,Panther (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A dramatized account of the story of The Black Panther Party of Self-Defense.
1438,1439,Jason's Lyric (1994),1994-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Two brothers, survivors of family tragedy, take different life paths: one falls for a high-spirited waitress and dreams of success, the other follows a life of petty crime. Their lives reconnect in shattering fashion."
1439,1440,Above the Rim (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard."
1440,1441,Moonlight and Valentino (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,A young widow still grieving over the death of her husband finds herself being comforted by a local housepainter.
1441,1442,"Scarlet Letter, The (1995)",1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,An affair between a young woman and a pastor has disastrous consequences.
1442,1443,8 Seconds (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"This movie chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert."
1443,1444,That Darn Cat! (1965),1965-01-01,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"After a kidnapped bank teller uses a neighbor's wandering cat to send an S.O.S., the F.B.I. assigns a cat-allergic Agent to the case."
1444,1445,Ladybird Ladybird (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Maggie Conlan is a unmarried mother. She had four children by four different men, that she left because they all beat her. The only night she left her children alone at home, they are hurt by a fire. So the social services take them away. She unsuccessfully fights to have them back."
1445,1446,"Bye Bye, Love (1995)",1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"A story about the family breakup of three divorced men. The film presented their perspective and it reveals their relationship with their children, ex-wives, girl friends, male friendships, and their identities as divorced men."
1446,1447,Century (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Paul Reisner, a young doctor, becomes a researcher in a prestigious medical institute. He feels he has a chance to be part of a movement of unending progress in science and civilization. Then he begins to discover the dark side of the institute, which foreshadows the dark side of the 20th century.—Cleo <frede005@maroon.tc.umn.edu>"
1447,1448,My Favorite Season (1993),1996-04-19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Old woman Berthe leaves her house to live in her daugter Emilie's one. Emilie and her brother Antoine have fallen out three years ago and have not seen each other since, but Emilie invites him for Christmas. Memories will come up, and will be depicted both Berthe's destiny and the strange relationship between Emilie and Antoine.—Yepok"
1448,1449,Pather Panchali (1955),1996-03-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Impoverished priest Harihar Ray, dreaming of a better life for himself and his family, leaves his rural Bengal village in search of work."
1449,1450,Golden Earrings (1947),1947-01-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"On the eve of WW2, a British spy goes to Germany to obtain a secret poison-gas formula from a scientist but things go awry and he is saved by a beautiful nomadic gypsy woman."
1450,1451,Foreign Correspondent (1940),1940-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"On the eve of World War II, a young American reporter tries to expose enemy agents in London."
1451,1452,Lady of Burlesque (1943),1943-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"After one member of their group is murdered, the performers at a burlesque house must work together to find out who the killer is before he strikes again."
1452,1453,Angel on My Shoulder (1946),1946-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,The Devil arranges for a deceased gangster to return to Earth as a well-respected judge to make up for his previous life.
1453,1454,Angel and the Badman (1947),1947-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Quirt Evans, an all round bad guy, is nursed back to health and sought after by Penelope Worth, a Quaker girl. He eventually finds himself having to choose between his world and the world Penelope lives in."
1454,1455,"Outlaw, The (1943)",1943-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Western legends Pat Garrett, Doc Holliday and Billy the Kid are played against each other over the law and the attentions of vivacious country vixen Rio McDonald."
1455,1456,Beat the Devil (1954),1954-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"On their way to Africa are a group of rogues who hope to get rich there, and a seemingly innocent British couple. They meet and things happen..."
1456,1457,Love Is All There Is (1996),1996-10-11,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Romeo & Juliet gets transplanted to the Bronx.
1457,1458,"Damsel in Distress, A (1937)",1937-01-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,"A betting castle staff, and a series of misunderstandings and set-ups, leads to an American entertainer and an English damsel falling in love."
1458,1459,Madame Butterfly (1995),1996-09-20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,The story of a young geisha who falls madly in love with an american captain that travels all around the world collecting hearts.
1459,1460,Sleepover (1995),1996-10-25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Critically acclaimed film from the heyday of American indies, Six teens steal the family car and go out for a night on the town. Jealousy, lust and power dynamics soon make it a night that they all will remember."
1460,1461,Here Comes Cookie (1935),1935-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alarmed that his younger daughter is about to marry a gold-digger, a millionaire turns over the fortune to her ditsy older sister for safe-keeping to his ultimate regret, protection."
1461,1462,"Thieves (Voleurs, Les) (1996)",1996-12-25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"When Ivan (Didier Bezace) gets involved in the shady world of car theft, it leads to tragic results that reverberate throughout the lives of those around him. The beautiful Juliette (Laurence Côte) is romantically linked to both Ivan and his brother, Alex (Daniel Auteuil), an uptight police officer. Meanwhile, Marie (Catherine Deneuve), a philosophy professor, harbors feelings for Juliette as well. Crime and passion tie these characters together, leaving them caught in a complex web of drama."
1462,1463,"Boys, Les (1997)",1997-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ever wanted to know what guys say when they get together? This light- hearted comedy explores the male world through an amateur hockey team. Every male stereotype is analyzed, comically of course.—Steve Richer <sricher@sympatico.ca>"
1463,1464,"Stars Fell on Henrietta, The (1995)",1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A story of desperate search for oil.
1464,1465,Last Summer in the Hamptons (1995),1995-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"This moving story was the swan song of actress Viveca Lindfors, who died unexpectedly soon after completing it. It's a fitting tribute, as the film explores the last performance in the ancestral home of a large family of actors."
1465,1466,Margaret's Museum (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Margaret MacNiel, a girl living in a Cape Breton coal mining town, finds her life changing when she meets Neil Currie, a cheerful bagpipe-playing dishwasher. Unfortunately, neither of them are able to escape the industry around them."
1466,1467,"Saint of Fort Washington, The (1993)",1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A homeless schizophrenic seeks the help of a streetwise combat veteran as they attempt to overcome cruel life on the streets.
1467,1468,"Cure, The (1995)",1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Erik, a loner, finds a friend in Dexter, an eleven-year-old boy with AIDS. They vow to find a cure for AIDS together and save Dexter's life in an eventful summer."
1468,1469,Tom and Huck (1995),1995-01-01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Two best friends witness a murder and embark on a series of adventures in order to prove the innocence of the man wrongly accused of the crime.
1469,1470,Gumby: The Movie (1995),1995-01-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"In this offshoot of the 1950s ""claymation"" cartoon series, the crazy Blockheads threaten to ruin Gumby's benefit concert by replacing the entire city of Clokeytown with robots."
1470,1471,Hideaway (1995),1995-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Hatch gets a special resuscitative medicine after ""dying"" in a car accident. His wife and daughter only get minor injuries. He gets strange nightmares such as killing a teen girl. Is it just dreams?"
1471,1472,"Visitors, The (Visiteurs, Les) (1993)",1996-07-19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"A medieval knight and his servant ask a familiar wizard to move them back in time to prevent father-in-law's accidentally killing. Instead, they fly away to the 20th century."
1472,1473,"Little Princess, The (1939)",1939-01-01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A mini-documentary about the making of the 1939 classic The Little Princess (1939).
1473,1474,Nina Takes a Lover (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,A lonely young woman decides to kindle her passions in a fling with a married photographer after feeling challenged by her own best friend's affair.
1474,1475,Bhaji on the Beach (1993),1993-01-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"A group of women of Indian descent take a trip together from their home in Birmingham, England to the beach resort of Blackpool. The events of the day lead them to better mutual understanding and solidarity."
1475,1476,Raw Deal (1948),1948-01-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Joe Sullivan (Dennis O'Keefe) has taken the rap for Rick (Raymond Burr), who double-crosses him with a flawed escape plan and other means intended to get rid of him."
1476,1477,Nightwatch (1997),1997-04-22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"A law student, who takes a job as a night watchman at a morgue, begins to discover clues that implicate him as the suspect of a series of murders."
1477,1478,Dead Presidents (1995),1995-01-01,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"A Vietnam vet adjusts to life after the war while trying to support his family, but the chance of a better life may involve crime and bloodshed."
1478,1479,Reckless (1995),1995-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"On Christmas Eve, a regretful husband admits to his high-spirited wife that he has hired a contract killer to take her out. She immediately flees. A nice couple offers her shelter, but everyone have dark secrets in this wacky movie."
1479,1480,Herbie Rides Again (1974),1974-01-01,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.
1480,1481,S.F.W. (1994),1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,An alienated and misanthropic teenager gains sudden and unwanted celebrity status after he's taken hostage by terrorists where his indifference to their threats to kill him makes news headlines.
1481,1482,"Gate of Heavenly Peace, The (1995)",1996-05-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,A Frontline documentary about the events that took place in Tianamen square in 1989.
1482,1483,"Man in the Iron Mask, The (1998)",1998-03-17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,The cruel King Louis XIV of France has a secret twin brother whom he keeps imprisoned. Can the twin be substituted for the real king?
1483,1484,"Jerky Boys, The (1994)",1994-01-01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A hilarious prank phone call pushes the buttons of an angry mob boss.
1484,1485,"Colonel Chabert, Le (1994)",1994-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"Colonel Chabert has been severely wounded in the French-Russian Napoleonic war to the point that the medical examiner has signed his death certificate. When he regains his health and memory, he goes back to Paris, where his ""widow"", Anne has married the Count Ferraud and is financing his rise to power using Chabert's money. Chabert hires a lawyer to help him get back his money and his honor.—Dragomir R. Radev <radev@cs.columbia.edu>"
1485,1486,Girl in the Cadillac (1995),1995-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Mandy, a modern teenage ""Lolita"" with a wild sense of adventure and a burning desire to taste life, buys a ticket out of her one-horse town of Paint Rock, Texas, hitting the road to love, life and self-discovery."
1486,1487,Even Cowgirls Get the Blues (1993),1993-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Sissy Hankshaw (Uma Thurman) is born with enormous thumbs that help her hitchhiking through the U.S. from a young age. She becomes a model in advertising, and her New York agent, ""the Countess"" (Sir John Hurt), sends her to his ranch in California to shoot a commercial, set against the background of mating whooping cranes. There, she befriends Bonanza Jellybean (Rain Phoenix), one of the cowgirls at the beauty ranch. The cowgirls take command of the ranch from the Countess and drug the cranes with peyote. The Police besiege the ranch.—Pieter van Scherpenberg <mediavis@netland.nl>"
1487,1488,Germinal (1993),1993-01-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"In mid-nineteenth-century northern France, a coal mining town's workers are exploited by the mine's owner. One day, they decide to go on strike, and the authorities repress them."
1488,1489,Chasers (1994),1994-01-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,A hapless Navy sailor is assigned SP duty. The catch: he must escort a beautiful female prisoner on her way to prison for going UA. She in turn will try anything to escape.—Tony Bridges <tbridges@spicer.com>
